Title,Year,Rating,Description,Poster URL,Page URL
Mulan,N/A,N/A,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",https://a.ltrbxd.com/resized/sm/upload/va/62/a0/en/mulan-2020-1200-1200-675-675-crop-000000.jpg?v=9383e6a014,https://letterboxd.com/film/mulan-2020/
Fast & Furious,N/A,N/A,"When a crime brings them back to L.A., fugitive ex-con Dom Toretto reignites his feud with agent Brian O’Conner. But as they are forced to confront a shared enemy, Dom and Brian must give in to an uncertain new trust if they hope to outmaneuver him. And the two men will find the best way to get revenge: push the limits of what’s possible behind the wheel.",https://a.ltrbxd.com/resized/sm/upload/25/pu/ll/eq/fast-and-furious-1200-1200-675-675-crop-000000.jpg?v=23f07e305d,https://letterboxd.com/film/fast-furious/
Paris Is Burning,N/A,N/A,"Where does voguing come from, and what, exactly, is throwing shade? This landmark documentary provides a vibrant snapshot of the 1980s through the eyes of New York City’s African American and Latinx Harlem drag-ball scene. Made over seven years, PARIS IS BURNING offers an intimate portrait of rival fashion “houses,” from fierce contests for trophies to house mothers offering sustenance in a world rampant with homophobia, transphobia, racism, AIDS, and poverty. Featuring legendary voguers, drag queens, and trans women — including Willi Ninja, Pepper LaBeija, Dorian Corey, and Venus Xtravaganza — PARIS IS BURNING brings it, celebrating the joy of movement, the force of  eloquence, and the draw of community. ×",https://a.ltrbxd.com/resized/sm/upload/wh/vr/71/bd/paris-is-burning-1200-1200-675-675-crop-000000.jpg?v=f0afc7bb35,https://letterboxd.com/film/paris-is-burning/
Five Feet Apart,N/A,N/A,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There’s an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction. ×",https://a.ltrbxd.com/resized/sm/upload/1r/h7/r5/0p/five-feet-apart-1200-1200-675-675-crop-000000.jpg?v=b53042d590,https://letterboxd.com/film/five-feet-apart/
Dark Shadows,N/A,N/A,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,https://a.ltrbxd.com/resized/sm/upload/38/46/6k/31/dark-shadows-1200-1200-675-675-crop-000000.jpg?v=16ed0bd6a2,https://letterboxd.com/film/dark-shadows/
Texas Chainsaw Massacre,N/A,N/A,"In this sequel, influencers looking to breathe new life into a Texas ghost town encounter Leatherface, an infamous killer who wears a mask of human skin.",https://a.ltrbxd.com/resized/sm/upload/iw/e0/al/cx/texas-chainsaw-massacre-2022-1200-1200-675-675-crop-000000.jpg?v=bbfa26546c,https://letterboxd.com/film/texas-chainsaw-massacre/
Meg 2: The Trench,N/A,N/A,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,https://a.ltrbxd.com/resized/sm/upload/lg/o2/2a/vh/meg-2-the-trench-1200-1200-675-675-crop-000000.jpg?v=4820cf8ceb,https://letterboxd.com/film/meg-2-the-trench/
Dawn of the Dead,N/A,N/A,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",https://a.ltrbxd.com/resized/sm/upload/cr/1m/vv/xa/dawn%20of%20the%20dead-1200-1200-675-675-crop-000000.jpg?v=4e18133106,https://letterboxd.com/film/dawn-of-the-dead/
The French Connection,N/A,N/A,Tough narcotics detective ‘Popeye’ Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,https://a.ltrbxd.com/resized/sm/upload/sp/jj/h1/u9/french-1200-1200-675-675-crop-000000.jpg?v=d1b3bdf9df,https://letterboxd.com/film/the-french-connection/
Holes,N/A,N/A,"Stanley’s family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don’t know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp.",https://a.ltrbxd.com/resized/sm/upload/0f/o3/77/yt/holes-1200-1200-675-675-crop-000000.jpg?v=bfa17a9d57,https://letterboxd.com/film/holes/
Inside Man,N/A,N/A,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",https://a.ltrbxd.com/resized/sm/upload/9j/92/f8/bi/inside-man-1200-1200-675-675-crop-000000.jpg?v=ede6c53d59,https://letterboxd.com/film/inside-man/
Chronicle,N/A,N/A,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",https://a.ltrbxd.com/resized/sm/upload/1h/5f/17/dv/chronicle-60-1200-1200-675-675-crop-000000.jpg?v=3d7e22839f,https://letterboxd.com/film/chronicle/
Lemony Snicket's A Series of Unfortunate Events,N/A,N/A,"Three wealthy children’s parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.  This movie is extremely alarming, an expression which here means “a thrilling misadventure involving three ingenious orphans and a villainous actor named Count Olaf (Jim Carrey) who wants their enormous fortune.”  It includes a suspicious fire, delicious pasta, Jim Carrey, poorly behaved looches, Billy Connolly, an incredibly deadly viper, Meryl Streep, and the voice of an imposter named Jude Law. ×",https://a.ltrbxd.com/resized/sm/upload/gw/rn/rr/o2/lemony-snicket-20-1200-1200-675-675-crop-000000.jpg?v=966473ee1c,https://letterboxd.com/film/lemony-snickets-a-series-of-unfortunate-events/
The Fugitive,N/A,N/A,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",https://a.ltrbxd.com/resized/sm/upload/e1/dg/mb/km/the-fugitive-1200-1200-675-675-crop-000000.jpg?v=946de9e41b,https://letterboxd.com/film/the-fugitive-1993/
Anomalisa,N/A,N/A,An inspirational speaker becomes reinvigorated after meeting a lively woman who shakes up his mundane existence.,https://a.ltrbxd.com/resized/sm/upload/ru/k9/kg/97/anomalisa-1200-1200-675-675-crop-000000.jpg?v=64c45de101,https://letterboxd.com/film/anomalisa/
Pain and Glory,N/A,N/A,"Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.",https://a.ltrbxd.com/resized/sm/upload/3q/ik/8l/vu/pain-glory-1200-1200-675-675-crop-000000.jpg?v=9f7aa45bbb,https://letterboxd.com/film/pain-and-glory/
The Danish Girl,N/A,N/A,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she’s meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda’s love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",https://a.ltrbxd.com/resized/sm/upload/zb/x3/o6/sa/the-danish-girl-1200-1200-675-675-crop-000000.jpg?v=e19c92cd03,https://letterboxd.com/film/the-danish-girl/
The Woman King,N/A,N/A,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",https://a.ltrbxd.com/resized/sm/upload/ow/1h/ll/ay/the-woman-king-1200-1200-675-675-crop-000000.jpg?v=d4e753f459,https://letterboxd.com/film/the-woman-king/
The Aristocats,N/A,N/A,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue.",https://a.ltrbxd.com/resized/sm/upload/sc/ve/0j/2y/the-aristocats-1200-1200-675-675-crop-000000.jpg?v=a291188958,https://letterboxd.com/film/the-aristocats/
Grown Ups 2,N/A,N/A,"Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.",https://a.ltrbxd.com/resized/sm/upload/i4/fz/p7/vr/grown-ups-2-1200-1200-675-675-crop-000000.jpg?v=a0ed6e862b,https://letterboxd.com/film/grown-ups-2/
Shin Godzilla,N/A,N/A,"When a massive, gilled monster emerges from the deep and tears through the city, the government scrambles to save its citizens.  A rag-tag team of volunteers cuts through a web of red tape to uncover the monster’s weakness and its mysterious ties to a foreign superpower.  But time is not on their side - the greatest catastrophe to ever befall the world is about to evolve right before their very eyes.",https://a.ltrbxd.com/resized/sm/upload/sm/cu/z2/1z/shin-godzilla-1200-1200-675-675-crop-000000.jpg?v=6d76af80c8,https://letterboxd.com/film/shin-godzilla-orthochromatic/
Zola,N/A,N/A,"A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.",https://a.ltrbxd.com/resized/sm/upload/p4/uh/xc/0y/zola-1200-1200-675-675-crop-000000.jpg?v=f8943087b9,https://letterboxd.com/film/zola/
Gummo,N/A,N/A,"Solomon and Tummler are two teenagers killing time in Xenia, Ohio, a small town that has never recovered from the tornado that ravaged the community in the 1970s.",https://a.ltrbxd.com/resized/sm/upload/gb/vq/ng/5n/gummo-1200-1200-675-675-crop-000000.jpg?v=b333bdc4c4,https://letterboxd.com/film/gummo/
Bound,N/A,N/A,"Corky, a tough female ex-convict working on an apartment renovation in a Chicago building, meets a couple living next door, Caesar, a paranoid mobster, and Violet, his seductive girlfriend, who is immediately attracted to her.",https://a.ltrbxd.com/resized/sm/upload/89/l5/b8/80/bound-1200-1200-675-675-crop-000000.jpg?v=7715ad455a,https://letterboxd.com/film/bound/
Black Christmas,N/A,N/A,A sorority house is terrorized by a stranger who makes frightening phone calls and then murders the sorority sisters during Christmas break.,https://a.ltrbxd.com/resized/sm/upload/ea/6c/h0/iv/black-christmas-1200-1200-675-675-crop-000000.jpg?v=25b8e7187c,https://letterboxd.com/film/black-christmas/
Practical Magic,N/A,N/A,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian’s vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov – and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",https://a.ltrbxd.com/resized/sm/upload/yd/cp/6j/ct/practicalmagic-1200-1200-675-675-crop-000000.jpg?v=a37174cb67,https://letterboxd.com/film/practical-magic/
Zero Dark Thirty,N/A,N/A,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",https://a.ltrbxd.com/resized/sm/upload/7f/62/bg/gj/zero-dark-thirty-1200-1200-675-675-crop-000000.jpg?v=d2c14f4a5d,https://letterboxd.com/film/zero-dark-thirty/
From Up on Poppy Hill,N/A,N/A,"A group of Yokohama students fight to save their school’s clubhouse from the wrecking ball during preparations for the 1964 Tokyo Olympic Games. While working there, Umi and Shun gradually become attracted to each other but have to face a sudden trial. Even so, they keep going without fleeing the difficulties of reality.",https://a.ltrbxd.com/resized/sm/upload/29/nx/ir/uz/from-up-poppy-hill-1200-1200-675-675-crop-000000.jpg?v=8508bc6fc1,https://letterboxd.com/film/from-up-on-poppy-hill/
The Wrestler,N/A,N/A,"Aging wrestler Randy “The Ram” Robinson is long past his prime but still ready and rarin’ to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can’t resist the lure of the ring and readies himself for a comeback.",https://a.ltrbxd.com/resized/sm/upload/gi/38/g6/je/the-wrestler-80-1200-1200-675-675-crop-000000.jpg?v=c33192078a,https://letterboxd.com/film/the-wrestler/
